gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1895636310		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 5 Otros Datos / DIR_GRAD: 180 Otros Datos / DIST_GRAD: 5 Otros Datos / DIRECCION: S Otros Datos / AUTOR: GALLO Distrito de Riego: HUAJUAPAM	3e38a4ce709e7886e35a2881d3a554c0	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														7696							MEXICO	MX	OAXACA	HEROICA CIUDAD DE HUAJUAPAN DE LEON		PLANTA HIDROELECTRICA - RIO DEL ORO O TAMAZULAPAN		0.0	0.0			0.0	0.0						16.9038889	-96.0641667		100.0				16 54 14 N	96 3 51 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				27125			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636309		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 6 Otros Datos / DIR_GRAD: 180 Otros Datos / DIST_GRAD: 6 Otros Datos / DIRECCION: SE Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	081ae1f0eae1bd4b5fd86689c49b5e48	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6700							MEXICO	MX	CHIHUAHUA	URIQUE		CEROCAHUI - RIO CEROCAHUI AFLUENTE DEL RIO URIQUE		1800.0	0.0			0.0	0.0						27.2969444	-108.0544444		60.0				27 17 49 N	108 3 16 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				392			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636308		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	3dd9c37dda2741f49752cc8be1f457f0	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2438							MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	ORIZABA		Orizaba		0.0	0.0			0.0	0.0						18.8494444	-97.1036111		90.0				18 50 58 N	97 6 13 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25595			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636307		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 20 Otros Datos / DIR_GRAD: 270 Otros Datos / DIST_GRAD: 20 Otros Datos / DIRECCION: W Otros Datos / AUTOR: LEOPOLD Otros Datos / ANO: 1959 Distrito de Riego: ND	3deecaffc972a04d06baa51ad146e535	NO DISPONIBLE		NO DISPONIBLE																				LEOPOLD A.S. 1959. WILDLIFE OF MEXICO. Pág. Publicadas: 568. UNIVERSITY OF CALIFORNIA PRESS. BERKLEY, EUA.																		NO DISPONIBLE		00:00:00														7746							MEXICO	MX	GUERRERO	CHILPANCINGO DE LOS BRAVO		CHILPANCINGO - OMILTEMI		1700.0	0.0			0.0	0.0						17.5566667	-100.2536111		90.0				17 33 24 N	100 15 13 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				398			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636306		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 25 Otros Datos / DIR_GRAD: 315 Otros Datos / DIST_GRAD: 25 Otros Datos / DIRECCION: NW Otros Datos / AUTOR: GALLO Distrito de Riego: ND	317edb81a92d4b69d5fa4c2106b1d2b6	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														1501							MEXICO	MX	CHIHUAHUA	GUADALUPE Y CALVO		Guadalupe y Calvo		0.0	0.0			0.0	0.0						26.0913889	-106.9630556		50.0				26 5 29 N	106 57 47 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				28744			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636305		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	2913586859095f09dd795d7f0ab129a5	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2516							MEXICO	MX	TAMAULIPAS	SAN FERNANDO		Paso Hondo		50.0	0.0			0.0	0.0						25.0063889	-98.3625		50.0				25 0 23 N	98 21 45 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25587			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636304		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2021-03-19			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	2596b5b1a2152feb13967d4a31f7b263	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2356							MEXICO		CHIAPAS	OCOSINGO		NO DISPONIBLE		0.0	0.0			0.0	0.0								WGS84					99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos																												25487			NO APLICA	NO DISPONIBLE						d9a7b7728fa12d11b9f449d09b821a5c	359							Lontra longicaudis	Lontra longicaudis	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis			especie		(Olfers, 1818)			válido		
1895636303		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 8 Otros Datos / DIR_GRAD: 180 Otros Datos / DIST_GRAD: 8 Otros Datos / DIRECCION: SSE Otros Datos / AUTOR: GALLO Distrito de Riego: ND	1f4d0bb2dec726c84b33ebc847719135	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														3168							MEXICO	MX	JALISCO	MASCOTA		Rio Mascota		0.0	0.0			0.0	0.0						20.5252778	-104.7863889		80.0				20 31 31 N	104 47 11 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				27648			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636302		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 8 Otros Datos / DIR_GRAD: 180 Otros Datos / DIST_GRAD: 8 Otros Datos / DIRECCION: SSE Otros Datos / AUTOR: HALL Otros Datos / ANO: 1981 Distrito de Riego: ND	2516c278fe4d37be62b2655e28485e75	NO DISPONIBLE		NO DISPONIBLE																				HALL E.R. 1981. MAMMALS OF NORTH AMERICA. Pág. Publicadas: 690. JOHN WILEY AND SONS. EU.																		NO DISPONIBLE		00:00:00														3168							MEXICO	MX	JALISCO	MASCOTA		Rio Mascota		1620.0	0.0			0.0	0.0						20.5252778	-104.7863889		80.0				20 31 31 N	104 47 11 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				419			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636301		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2021-03-19			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 15 Otros Datos / DIR_GRAD: 315 Otros Datos / DIST_GRAD: 15 Otros Datos / DIRECCION: NW Otros Datos / AUTOR: GALLO Distrito de Riego: ND	31b9fa00cbe1d81a83d1c26ab476b427	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														8624							MEXICO		TAMAULIPAS			TAMPICO - PASO DE CAMALOTE RIO GUAYALEJO		0.0	0.0			0.0	0.0								WGS84					99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos																												28274			NO APLICA	NO DISPONIBLE						d9a7b7728fa12d11b9f449d09b821a5c	359							Lontra longicaudis	Lontra longicaudis	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis			especie		(Olfers, 1818)			válido		
1895636300		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/smithsonian-institution-national-museum-natural-history	http://grscicoll.org/institutional-collection/division-mammals	a0e086336e329686582c270b94b1d694	USNM	MAMM	Actualización de la base de datos del Atlas Mastozoológico de México	National Museum of Natural History, Smithsonian Institution	MaterialCitation			Otros Datos / DIS_KM: 20 Otros Datos / DIR_GRAD: 180 Otros Datos / DIST_GRAD: 20 Otros Datos / DIRECCION: S Otros Datos / AUTOR: ANDERSON Otros Datos / ANO: 1972 Distrito de Riego: ND	2dad2ab97e8ddb38f33ec846a1a5269d	NO DISPONIBLE		NO DISPONIBLE																				ANDERSON S. 1972. MAMMALS OF CHIHUAHUA, TAXONOMY AND DISTRIBUTION. BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY. 148:Pág. Publicadas: 149-410																		NO DISPONIBLE		00:00:00														3263							MEXICO	MX	CHIHUAHUA			RIO TUTUACA		0.0	0.0			0.0	0.0						27.95	-108.15		60.0				27 57 0 N	108 9 0 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				7691			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636299		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	be789201181b0ec46866d4fb64b62e29	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6525							MEXICO	MX	MEXICO	TEJUPILCO		BEJUCOS - RIO BEJUCOS		550.0	0.0			0.0	0.0						18.7763889	-100.4280556		90.0				18 46 35 N	100 25 41 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				448			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636298		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 3 Otros Datos / DIR_GRAD: 45 Otros Datos / DIST_GRAD: 3 Otros Datos / DIRECCION: NE Otros Datos / AUTOR: GALLO Distrito de Riego: ND	8dd57e36da808137af1326af513285db	NO DISPONIBLE		NO DISPONIBLE														Verificado por el custodio de los datos						GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6462							MEXICO	MX	GUERRERO	AYUTLA DE LOS LIBRES		AYUTLA - NEXPA		350.0	0.0			0.0	0.0						16.98756	-99.11086		12750.0				99 99 99 N	999 99 99 W	grados minutos segundos						2014-11-04	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas. Manual de Procedimientos. México. 177 págs		Se georreferenció por ausencia de coordenadas originales. | Se tomó la coordenada de la localidad ó rasgo geográfico, agregándose la distancia mencionada en la descripción a la incertidumbre.																			26566			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
